geo_name,geo_sumlevel,geo_id,violent_crime_2015,violent_crime_2016,violent_crime_2017
"Nelson County, VA","county",05000US51125,70.36,70.36,91.48
"New Kent County, VA","county",05000US51127,124.76,124.76,147.72
"Northampton County, VA","county",05000US51131,146.91,146.91,125.05
"Northumberland County, VA","county",05000US51133,93.72,93.72,118.64
"Nottoway County, VA","county",05000US51135,154.46,154.46,230.95
"Orange County, VA","county",05000US51137,80.65,80.65,90.5
"Page County, VA","county",05000US51139,103.32,103.32,126.56
"Patrick County, VA","county",05000US51141,121.88,121.88,111.85
"Pittsylvania County, VA","county",05000US51143,72.66,72.66,72.2
"Powhatan County, VA","county",05000US51145,67.18,67.18,64.75
"Prince Edward County, VA","county",05000US51147,140.2,140.2,185.49
"Prince George County, VA","county",05000US51149,91.88,91.88,106.11
"Prince William County, VA","county",05000US51153,148.41,148.41,163.22
"Pulaski County, VA","county",05000US51155,192.11,192.11,229.31
"Rappahannock County, VA","county",05000US51157,71.56,71.56,57.88
"Richmond County, VA","county",05000US51159,71.58,71.58,66.15
"Roanoke County, VA","county",05000US51161,148.06,148.06,164.13
"Rockbridge County, VA","county",05000US51163,81.48,81.48,100.83
"Rockingham County, VA","county",05000US51165,68.84,68.84,86.09
"Russell County, VA","county",05000US51167,129.58,129.58,175.28
"Scott County, VA","county",05000US51169,108.55,108.55,112.18
"Shenandoah County, VA","county",05000US51171,94.31,94.31,144.77
"Smyth County, VA","county",05000US51173,193.03,193.03,157.67
"Southampton County, VA","county",05000US51175,135.78,135.78,138.1
"Spotsylvania County, VA","county",05000US51177,214.54,214.54,191.77
"Stafford County, VA","county",05000US51179,145.78,145.78,151.54
"Surry County, VA","county",05000US51181,273.49,273.49,224.41
"Sussex County, VA","county",05000US51183,186.11,186.11,130.62
"Tazewell County, VA","county",05000US51185,133.92,133.92,163.73
"Warren County, VA","county",05000US51187,101.97,101.97,112.53
"Washington County, VA","county",05000US51191,103.85,103.85,127.42
"Westmoreland County, VA","county",05000US51193,103.96,103.96,145.16
"Wise County, VA","county",05000US51195,157.87,157.87,203.75
"Wythe County, VA","county",05000US51197,108.66,108.66,111.07
"York County, VA","county",05000US51199,121.37,121.37,129.95
"Alexandria city, VA","county",05000US51510,180.35,180.35,176.22
"Bedford city, VA","county",05000US51515,245.11,245.11,
"Bristol city, VA","county",05000US51520,330.68,330.68,327.58
"Buena Vista city, VA","county",05000US51530,74.53,74.53,114.15
"Charlottesville city, VA","county",05000US51540,438.16,438.16,454.23
"Chesapeake city, VA","county",05000US51550,388.67,388.67,374.46
"Colonial Heights city, VA","county",05000US51570,227.87,227.87,242.01
"Covington city, VA","county",05000US51580,255.6,255.6,171.28
"Danville city, VA","county",05000US51590,364.76,364.76,370.19
"Emporia city, VA","county",05000US51595,582.27,582.27,501.75
"Fairfax city, VA","county",05000US51600,127.57,127.57,91.62
"Falls Church city, VA","county",05000US51610,92.83,92.83,134.32
"Franklin city, VA","county",05000US51620,412.33,412.33,379.05
"Fredericksburg city, VA","county",05000US51630,426.27,426.27,441.69
"Galax city, VA","county",05000US51640,438.1,438.1,338.74
"Hampton city, VA","county",05000US51650,266.88,266.88,241.83
"Harrisonburg city, VA","county",05000US51660,203.44,203.44,208.66
"Hopewell city, VA","county",05000US51670,640,640,410.79
"Lexington city, VA","county",05000US51678,37.66,37.66,70.52
"Lynchburg city, VA","county",05000US51680,380.15,380.15,415.41
"Manassas city, VA","county",05000US51683,350.52,350.52,322.07
"Manassas Park city, VA","county",05000US51685,115.34,115.34,127.96
"Martinsville city, VA","county",05000US51690,296.28,296.28,366.11
"Newport News city, VA","county",05000US51700,476.35,476.35,432.26
"Norfolk city, VA","county",05000US51710,583.8,583.8,559.83
"Norton city, VA","county",05000US51720,91.2,91.2,220.64
"Petersburg city, VA","county",05000US51730,559.7,559.7,588.2
"Poquoson city, VA","county",05000US51735,79.28,79.28,112.83
"Portsmouth city, VA","county",05000US51740,564.8,564.8,569.28
"Radford city, VA","county",05000US51750,429.37,429.37,561.16
"Richmond city, VA","county",05000US51760,709.27,709.27,630.87
"Roanoke city, VA","county",05000US51770,618.08,618.08,456.48
"Salem city, VA","county",05000US51775,93.16,93.16,81.88
"Staunton city, VA","county",05000US51790,167.11,167.11,170.95
"Suffolk city, VA","county",05000US51800,313.62,313.62,302.73
"Virginia Beach city, VA","county",05000US51810,178.28,178.28,160.22
"Waynesboro city, VA","county",05000US51820,332.24,332.24,234.22
"Williamsburg city, VA","county",05000US51830,163.14,163.14,155.49
"Winchester city, VA","county",05000US51840,226.13,226.13,291.94
"Adams County, WA","county",05000US53001,279.12,279.12,298.74
"Asotin County, WA","county",05000US53003,191.68,191.68,234.64
"Benton County, WA","county",05000US53005,226.12,226.12,213.94
"Chelan County, WA","county",05000US53007,162.1,162.1,149.29
"Clallam County, WA","county",05000US53009,268.4,268.4,261.98
"Clark County, WA","county",05000US53011,222.77,222.77,208.21
"Columbia County, WA","county",05000US53013,146.22,146.22,82.71
"Cowlitz County, WA","county",05000US53015,309.44,309.44,301.79
"Douglas County, WA","county",05000US53017,118.64,118.64,94.97
"Ferry County, WA","county",05000US53019,108.77,108.77,154.84
"Franklin County, WA","county",05000US53021,277.47,277.47,237.2
"Garfield County, WA","county",05000US53023,204.32,204.32,177.28
"Grant County, WA","county",05000US53025,299.36,299.36,292.34
"Grays Harbor County, WA","county",05000US53027,185.01,185.01,211.08
"Island County, WA","county",05000US53029,131.94,131.94,111.6
"Jefferson County, WA","county",05000US53031,187.99,187.99,245.59
"King County, WA","county",05000US53033,343.38,343.38,332.08
"Kitsap County, WA","county",05000US53035,322.92,322.92,267.9
"Kittitas County, WA","county",05000US53037,132.52,132.52,115.69
"Klickitat County, WA","county",05000US53039,87.3,87.3,87.5
"Lewis County, WA","county",05000US53041,222.48,222.48,197.87
"Lincoln County, WA","county",05000US53043,84.68,84.68,83.1
"Mason County, WA","county",05000US53045,284.83,284.83,230.7
"Okanogan County, WA","county",05000US53047,194.81,194.81,189.42
"Pacific County, WA","county",05000US53049,127.96,127.96,144.8
"Pend Oreille County, WA","county",05000US53051,132.42,132.42,112.75
"Pierce County, WA","county",05000US53053,443.25,443.25,435.8
"San Juan County, WA","county",05000US53055,96.27,96.27,73.11
"Skagit County, WA","county",05000US53057,202.03,202.03,204.13
"Skamania County, WA","county",05000US53059,104.35,104.35,129.9
"Snohomish County, WA","county",05000US53061,207.67,207.67,191.25
"Spokane County, WA","county",05000US53063,352.6,352.6,362.58
"Stevens County, WA","county",05000US53065,103.74,103.74,98.31
"Thurston County, WA","county",05000US53067,230.46,230.46,213.99
"Wahkiakum County, WA","county",05000US53069,91.3,91.3,57.75
"Walla Walla County, WA","county",05000US53071,256.92,256.92,214.59
"Whatcom County, WA","county",05000US53073,208.64,208.64,199.9
"Whitman County, WA","county",05000US53075,120.97,120.97,147.59
"Yakima County, WA","county",05000US53077,340.75,340.75,297.55
"Barbour County, WV","county",05000US54001,257.45,257.45,251.75
"Berkeley County, WV","county",05000US54003,226.59,226.59,198.41
"Boone County, WV","county",05000US54005,273,273,245.14
"Braxton County, WV","county",05000US54007,217.53,217.53,221.31
"Brooke County, WV","county",05000US54009,92.88,92.88,107.35
"Cabell County, WV","county",05000US54011,304.06,304.06,260.13
"Fayette County, WV","county",05000US54019,241.29,241.29,283.98
"Grant County, WV","county",05000US54023,192.65,192.65,150.83
"Greenbrier County, WV","county",05000US54025,68.06,68.06,86.96
"Hampshire County, WV","county",05000US54027,392.06,392.06,345.77
"Hancock County, WV","county",05000US54029,63.77,63.77,95.2
"Hardy County, WV","county",05000US54031,297.29,297.29,318.97
"Harrison County, WV","county",05000US54033,259.42,259.42,254.51
"Jackson County, WV","county",05000US54035,60.43,60.43,175.67
"Jefferson County, WV","county",05000US54037,130.12,130.12,155.02
"Kanawha County, WV","county",05000US54039,470.88,470.88,492.6
"Lewis County, WV","county",05000US54041,132.16,132.16,121.95
"Logan County, WV","county",05000US54045,437.99,437.99,486.2
"McDowell County, WV","county",05000US54047,355.6,355.6,372.55
"Marion County, WV","county",05000US54049,223.77,223.77,249.98
"Marshall County, WV","county",05000US54051,190.35,190.35,262.57
"Mason County, WV","county",05000US54053,120.72,120.72,113.28
"Mercer County, WV","county",05000US54055,324.34,324.34,371.81
"Mineral County, WV","county",05000US54057,299.98,299.98,256.12
"Mingo County, WV","county",05000US54059,275.17,275.17,307.8
"Monongalia County, WV","county",05000US54061,345.23,345.23,284.48
"Monroe County, WV","county",05000US54063,109.04,109.04,131.11
"Morgan County, WV","county",05000US54065,129.97,129.97,273.01
"Nicholas County, WV","county",05000US54067,812.56,812.56,752.02
"Ohio County, WV","county",05000US54069,583.94,583.94,611.48
"Pleasants County, WV","county",05000US54073,52.17,52.17,110.38
"Pocahontas County, WV","county",05000US54075,104.23,104.23,131.01
"Preston County, WV","county",05000US54077,241.45,241.45,214.85
"Putnam County, WV","county",05000US54079,214.44,214.44,339.41
"Raleigh County, WV","county",05000US54081,420.18,420.18,436.89
"Randolph County, WV","county",05000US54083,401.97,401.97,435.46
"Ritchie County, WV","county",05000US54085,153.15,153.15,131
"Roane County, WV","county",05000US54087,160.97,160.97,206.7
"Summers County, WV","county",05000US54089,183.49,183.49,98.06
"Taylor County, WV","county",05000US54091,32.53,32.53,35.37
"Tucker County, WV","county",05000US54093,228.76,228.76,128.19
"Tyler County, WV","county",05000US54095,174.23,174.23,244.02
"Upshur County, WV","county",05000US54097,50.78,50.78,47.58
"Wayne County, WV","county",05000US54099,179.16,179.16,215.49
"Wetzel County, WV","county",05000US54103,78.56,78.56,104.71
"Wirt County, WV","county",05000US54105,412.72,412.72,358.59
"Wood County, WV","county",05000US54107,378.72,378.72,271.98
"Wyoming County, WV","county",05000US54109,335.14,335.14,635.55
"Adams County, WI","county",05000US55001,116.56,116.56,190.9
"Ashland County, WI","county",05000US55003,242.96,242.96,299.33
"Barron County, WI","county",05000US55005,90.88,90.88,66.73
"Bayfield County, WI","county",05000US55007,152.55,152.55,160.54
"Brown County, WI","county",05000US55009,220.52,220.52,259.45
"Buffalo County, WI","county",05000US55011,39.72,39.72,31.71
"Burnett County, WI","county",05000US55013,188.15,188.15,211.67
"Calumet County, WI","county",05000US55015,119.78,119.78,116.57
"Chippewa County, WI","county",05000US55017,121.78,121.78,120.95
"Clark County, WI","county",05000US55019,261.59,261.59,118.48
"Columbia County, WI","county",05000US55021,156.17,156.17,160.45
"Dane County, WI","county",05000US55025,239.05,239.05,230.73
"Dodge County, WI","county",05000US55027,81.62,81.62,77.95
"Door County, WI","county",05000US55029,49.05,49.05,66.89
"Douglas County, WI","county",05000US55031,183.08,183.08,214.85
"Dunn County, WI","county",05000US55033,81.91,81.91,139.22
"Eau Claire County, WI","county",05000US55035,169.44,169.44,144.59
"Florence County, WI","county",05000US55037,202.76,202.76,170.18
"Fond du Lac County, WI","county",05000US55039,190.82,190.82,205.78
"Forest County, WI","county",05000US55041,78.83,78.83,185.25
"Grant County, WI","county",05000US55043,160.56,160.56,140.47
"Green County, WI","county",05000US55045,104.66,104.66,90.01
"Green Lake County, WI","county",05000US55047,42.85,42.85,55.43
"Iowa County, WI","county",05000US55049,143.74,143.74,126.21
"Iron County, WI","county",05000US55051,393.99,393.99,253.1
"Jackson County, WI","county",05000US55053,74.67,74.67,108.38
"Jefferson County, WI","county",05000US55055,165.9,165.9,137.34
"Juneau County, WI","county",05000US55057,208.18,208.18,212.74
"Kenosha County, WI","county",05000US55059,194.1,194.1,200.88
"Kewaunee County, WI","county",05000US55061,50.1,50.1,38.84
"La Crosse County, WI","county",05000US55063,176.77,176.77,140.23
"Lafayette County, WI","county",05000US55065,28.03,28.03,51.69
"Langlade County, WI","county",05000US55067,173.69,173.69,103.58
"Lincoln County, WI","county",05000US55069,157.62,157.62,148.26
"Manitowoc County, WI","county",05000US55071,126.01,126.01,144.08
"Marathon County, WI","county",05000US55073,133.49,133.49,105.06
"Marinette County, WI","county",05000US55075,62.18,62.18,51.24
"Marquette County, WI","county",05000US55077,56.09,56.09,34.97
"Menominee County, WI","county",05000US55078,46.73,46.73,53.57
"Milwaukee County, WI","county",05000US55079,799.6,799.6,945.05
"Monroe County, WI","county",05000US55081,125.3,125.3,126.45
"Oconto County, WI","county",05000US55083,32.73,32.73,21.3
"Oneida County, WI","county",05000US55085,112.91,112.91,187.52
"Outagamie County, WI","county",05000US55087,160.18,160.18,145.95
"Ozaukee County, WI","county",05000US55089,51.55,51.55,47.49
"Pepin County, WI","county",05000US55091,53.57,53.57,85.79
"Pierce County, WI","county",05000US55093,165.61,165.61,143.48
"Polk County, WI","county",05000US55095,245.56,245.56,236.01
"Portage County, WI","county",05000US55097,103.04,103.04,105.49
"Price County, WI","county",05000US55099,96.68,96.68,115.5
"Racine County, WI","county",05000US55101,246.79,246.79,209.7
"Richland County, WI","county",05000US55103,27.68,27.68,14.11
"Rock County, WI","county",05000US55105,243.85,243.85,233.41
"Rusk County, WI","county",05000US55107,128.87,128.87,134.34
"St. Croix County, WI","county",05000US55109,59.63,59.63,68.26
"Sauk County, WI","county",05000US55111,169.45,169.45,120.78
"Sawyer County, WI","county",05000US55113,214.75,214.75,182.95
"Shawano County, WI","county",05000US55115,94.51,94.51,73.62
"Sheboygan County, WI","county",05000US55117,153.04,153.04,157.58
"Taylor County, WI","county",05000US55119,43.42,43.42,105.22
"Trempealeau County, WI","county",05000US55121,50.05,50.05,61.1
"Vernon County, WI","county",05000US55123,48.4,48.4,68.63
"Vilas County, WI","county",05000US55125,51.2,51.2,51.43
"Walworth County, WI","county",05000US55127,109.38,109.38,89.82
"Washburn County, WI","county",05000US55129,108.69,108.69,179.38
"Washington County, WI","county",05000US55131,98.42,98.42,77.86
"Waukesha County, WI","county",05000US55133,66.53,66.53,70
"Waupaca County, WI","county",05000US55135,109.18,109.18,113.27
"Waushara County, WI","county",05000US55137,105.78,105.78,94
"Winnebago County, WI","county",05000US55139,196.68,196.68,173.88
"Wood County, WI","county",05000US55141,33.36,33.36,37.2
"Albany County, WY","county",05000US56001,124.19,124.19,128.79
"Big Horn County, WY","county",05000US56003,176.66,176.66,141.44
"Campbell County, WY","county",05000US56005,124.35,124.35,152.45
"Carbon County, WY","county",05000US56007,268.33,268.33,276.01
"Converse County, WY","county",05000US56009,230.04,230.04,233.29
"Crook County, WY","county",05000US56011,69.97,69.97,97.35
"Fremont County, WY","county",05000US56013,163.47,163.47,161.7
"Goshen County, WY","county",05000US56015,213.2,213.2,265.33
"Hot Springs County, WY","county",05000US56017,68.81,68.81,89.38
"Johnson County, WY","county",05000US56019,204.04,204.04,176.75
"Laramie County, WY","county",05000US56021,228.58,228.58,202.52
"Lincoln County, WY","county",05000US56023,120.59,120.59,71.98
"Natrona County, WY","county",05000US56025,211.81,211.81,197.14
"Niobrara County, WY","county",05000US56027,172.99,172.99,120.55
"Park County, WY","county",05000US56029,241.7,241.7,239.49
"Platte County, WY","county",05000US56031,103.4,103.4,158.15
"Sheridan County, WY","county",05000US56033,96.45,96.45,108.56
